[2024-03-07 16:14:42] Your interaction is being stored
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
[2024-03-08 10:24:24] the user selection is 0.
